lessonName,lessonTime,lessonClass,lessonTeacher,lessonDay,groupName,podGroup,numerator,id
лаб.ОТО,08.00-09.35 ,318,Романюк Т.И.,ПОНЕДЕЛЬНИК ,Т-193,1,0,5010
лаб.ОТО,09.45-11.20 ,318,Романюк Т.И.,ПОНЕДЕЛЬНИК ,Т-193,1,0,5011
"лаб.Химия пищи,",09.45-11.20 ,432,Ожерельева О.Н.,ПОНЕДЕЛЬНИК ,Т-193,1,1,5012
"лаб.Химия пищи,",11.50-13.25 ,432,Ожерельева О.Н.,ПОНЕДЕЛЬНИК ,Т-193,1,1,5013
лаб.Технологии отрасли,09.45-11.20 ,222,Логунова Л.В.,ВТОРНИК     ,Т-193,1,0,5014
лаб.Технологии отрасли,11.50-13.25 ,222,Логунова Л.В.,ВТОРНИК     ,Т-193,1,0,5015
л.Биохимия,13.35-15.10 ,201,Корнеева О.С.,ВТОРНИК     ,Т-193,1,0,5016
л.Биохимия,13.35-15.10 ,201,Корнеева О.С.,ВТОРНИК     ,Т-193,1,1,5017
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Лукина С.И.,ВТОРНИК     ,Т-193,1,0,5018
л.Пищевая микробиология,15.20-16.55 ,201,Свиридова Т.В.,ВТОРНИК     ,Т-193,1,1,5019
"лаб.Биохимия,",09.45-11.20 ,414,Мотина Е.А., СРЕДА      ,Т-193,1,0,5020
лаб.Процессы и аппараты / ,09.45-11.20 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С., СРЕДА      ,Т-193,1,1,5021
"лаб.Биохимия,",11.50-13.25 ,414,Мотина Е.А., СРЕДА      ,Т-193,1,0,5022
лаб.Процессы и аппараты / ,11.50-13.25 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С., СРЕДА      ,Т-193,1,1,5023
л.Химия пищи,13.35-15.10 ,201,Ожерельева О.Н., СРЕДА      ,Т-193,1,0,5024
л.Общая технология отрасли,13.35-15.10 ,201,Алехина Н.Н., СРЕДА      ,Т-193,1,1,5025
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Новикова И.В., СРЕДА      ,Т-193,1,0,5026
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Новикова И.В., СРЕДА      ,Т-193,1,1,5027
лаб.Пищ. микробиол.,09.45-11.20 ,418,Яковлева С.Ф.,ЧЕТВЕРГ     ,Т-193,1,0,5028
лаб.Пищ. микробиол.,11.50-13.25 ,418,Яковлева С.Ф.,ЧЕТВЕРГ     ,Т-193,1,0,5029
лаб.Физ.-хим. основы,13.35-15.10 ,317,Новикова И.В.,ЧЕТВЕРГ     ,Т-193,1,1,5030
лаб.Физ.-хим. основы,15.20-16.55 ,317,Новикова И.В.,ЧЕТВЕРГ     ,Т-193,1,1,5031
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПЯТНИЦА     ,Т-193,1,0,5032
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПЯТНИЦА     ,Т-193,1,1,5033
л.Технологии отрасли,09.45-11.20 ,201,Лыткина Л.И.,ПЯТНИЦА     ,Т-193,1,0,5034
л.Технологии отрасли,09.45-11.20 ,201,Пономарева Е.И.,ПЯТНИЦА     ,Т-193,1,1,5035
л.Процессы и аппараты,11.50-13.25 ,201,Драган И.В.,ПЯТНИЦА     ,Т-193,1,0,5036
л.Процессы и аппараты,11.50-13.25 ,201,Драган И.В.,ПЯТНИЦА     ,Т-193,1,1,5037
лаб.ОТО,08.00-09.35 ,318,Романюк Т.И.,ПОНЕДЕЛЬНИК ,Т-193,2,1,5038
"лаб.Химия пищи,",09.45-11.20 ,432,Ожерельева О.Н.,ПОНЕДЕЛЬНИК ,Т-193,2,0,5039
лаб.ОТО,09.45-11.20 ,318,Романюк Т.И.,ПОНЕДЕЛЬНИК ,Т-193,2,1,5040
"лаб.Химия пищи,",11.50-13.25 ,432,Ожерельева О.Н.,ПОНЕДЕЛЬНИК ,Т-193,2,0,5041
лаб.Технологии отрасли,09.45-11.20 ,222,Пономарева Е.И.,ВТОРНИК     ,Т-193,2,1,5042
лаб.Технологии отрасли,11.50-13.25 ,222,Пономарева Е.И.,ВТОРНИК     ,Т-193,2,1,5043
л.Биохимия,13.35-15.10 ,201,Корнеева О.С.,ВТОРНИК     ,Т-193,2,0,5044
л.Биохимия,13.35-15.10 ,201,Корнеева О.С.,ВТОРНИК     ,Т-193,2,1,5045
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Лукина С.И.,ВТОРНИК     ,Т-193,2,0,5046
л.Пищевая микробиология,15.20-16.55 ,201,Свиридова Т.В.,ВТОРНИК     ,Т-193,2,1,5047
лаб.Процессы и аппараты / ,09.45-11.20 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С., СРЕДА      ,Т-193,2,0,5048
лаб.Процессы и аппараты / ,11.50-13.25 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С., СРЕДА      ,Т-193,2,0,5049
л.Химия пищи,13.35-15.10 ,201,Ожерельева О.Н., СРЕДА      ,Т-193,2,0,5050
л.Общая технология отрасли,13.35-15.10 ,201,Алехина Н.Н., СРЕДА      ,Т-193,2,1,5051
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Новикова И.В., СРЕДА      ,Т-193,2,0,5052
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Новикова И.В., СРЕДА      ,Т-193,2,1,5053
лаб.Пищ. микробиол.,09.45-11.20 ,418,Сторублевцев С.А.,ЧЕТВЕРГ     ,Т-193,2,1,5054
лаб.Пищ. микробиол.,11.50-13.25 ,418,Сторублевцев С.А.,ЧЕТВЕРГ     ,Т-193,2,1,5055
лаб.Физ.-хим. основы,13.35-15.10 ,206,Лукина С.И.,ЧЕТВЕРГ     ,Т-193,2,0,5056
"лаб.Биохимия,",13.35-15.10 ,419,Мотина Е.А.,ЧЕТВЕРГ     ,Т-193,2,1,5057
лаб.Физ.-хим. основы,15.20-16.55 ,206,Лукина С.И.,ЧЕТВЕРГ     ,Т-193,2,0,5058
"лаб.Биохимия,",15.20-16.55 ,419,Мотина Е.А.,ЧЕТВЕРГ     ,Т-193,2,1,5059
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПЯТНИЦА     ,Т-193,2,0,5060
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПЯТНИЦА     ,Т-193,2,1,5061
л.Технологии отрасли,09.45-11.20 ,201,Лыткина Л.И.,ПЯТНИЦА     ,Т-193,2,0,5062
л.Технологии отрасли,09.45-11.20 ,201,Пономарева Е.И.,ПЯТНИЦА     ,Т-193,2,1,5063
л.Процессы и аппараты,11.50-13.25 ,201,Драган И.В.,ПЯТНИЦА     ,Т-193,2,0,5064
л.Процессы и аппараты,11.50-13.25 ,201,Драган И.В.,ПЯТНИЦА     ,Т-193,2,1,5065
лаб.Процессы и аппараты / ,09.45-11.20 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С.,ПОНЕДЕЛЬНИК ,Т-194,1,0,5066
лаб.Процессы и аппараты / ,11.50-13.25 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С.,ПОНЕДЕЛЬНИК ,Т-194,1,0,5067
лаб.Физ.-хим. основы,09.45-11.20 ,317,Новикова И.В.,ВТОРНИК     ,Т-194,1,0,5068
лаб.ОТО,09.45-11.20 ,302,Коростелев А.В.,ВТОРНИК     ,Т-194,1,1,5069
лаб.Физ.-хим. основы,11.50-13.25 ,317,Новикова И.В.,ВТОРНИК     ,Т-194,1,0,5070
лаб.ОТО,11.50-13.25 ,302,Коростелев А.В.,ВТОРНИК     ,Т-194,1,1,5071
л.Биохимия,13.35-15.10 ,201,Корнеева О.С.,ВТОРНИК     ,Т-194,1,0,5072
л.Биохимия,13.35-15.10 ,201,Корнеева О.С.,ВТОРНИК     ,Т-194,1,1,5073
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Лукина С.И.,ВТОРНИК     ,Т-194,1,0,5074
л.Пищевая микробиология,15.20-16.55 ,201,Свиридова Т.В.,ВТОРНИК     ,Т-194,1,1,5075
лаб.Биохимия,09.45-11.20 ,414,Анохина Е.П., СРЕДА      ,Т-194,1,1,5076
лаб.Биохимия,11.50-13.25 ,414,Анохина Е.П., СРЕДА      ,Т-194,1,1,5077
л.Химия пищи,13.35-15.10 ,201,Ожерельева О.Н., СРЕДА      ,Т-194,1,0,5078
л.Общая технология отрасли,13.35-15.10 ,201,Алехина Н.Н., СРЕДА      ,Т-194,1,1,5079
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Новикова И.В., СРЕДА      ,Т-194,1,0,5080
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Новикова И.В., СРЕДА      ,Т-194,1,1,5081
лаб.Пищевая микробиология,09.45-11.20 ,419,Бондарева О.В.,ЧЕТВЕРГ     ,Т-194,1,0,5082
лаб.Технологии отрасли,09.45-11.20 ,224,Пономарева Е.И.,ЧЕТВЕРГ     ,Т-194,1,1,5083
лаб.Пищевая микробиология,11.50-13.25 ,419,Бондарева О.В.,ЧЕТВЕРГ     ,Т-194,1,0,5084
лаб.Технологии отрасли,11.50-13.25 ,224,Пономарева Е.И.,ЧЕТВЕРГ     ,Т-194,1,1,5085
лаб.Химия пищи,13.35-15.10 ,432,Мотина Е.А.,ЧЕТВЕРГ     ,Т-194,1,0,5086
лаб.Химия пищи,15.20-16.55 ,432,Мотина Е.А.,ЧЕТВЕРГ     ,Т-194,1,0,5087
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПЯТНИЦА     ,Т-194,1,0,5088
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПЯТНИЦА     ,Т-194,1,1,5089
л.Технологии отрасли,09.45-11.20 ,201,Лыткина Л.И.,ПЯТНИЦА     ,Т-194,1,0,5090
л.Технологии отрасли,09.45-11.20 ,201,Пономарева Е.И.,ПЯТНИЦА     ,Т-194,1,1,5091
л.Процессы и аппараты,11.50-13.25 ,201,Драган И.В.,ПЯТНИЦА     ,Т-194,1,0,5092
л.Процессы и аппараты,11.50-13.25 ,201,Драган И.В.,ПЯТНИЦА     ,Т-194,1,1,5093
лаб.Биохимия,09.45-11.20 ,414,Анохина Е.П.,ПОНЕДЕЛЬНИК ,Т-195,1,1,5094
лаб.Биохимия,11.50-13.25 ,414,Анохина Е.П.,ПОНЕДЕЛЬНИК ,Т-195,1,1,5095
"лаб.Химия пищи,",13.35-15.10 ,432,Ожерельева О.Н.,ПОНЕДЕЛЬНИК ,Т-195,1,0,5096
"лаб.Химия пищи,",15.20-16.55 ,432,Ожерельева О.Н.,ПОНЕДЕЛЬНИК ,Т-195,1,0,5097
лаб.Процессы и аппараты / ,09.45-11.20 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С.,ВТОРНИК     ,Т-195,1,0,5098
лаб.Пищ. микробиол.,09.45-11.20 ,419,Бондарева О.В.,ВТОРНИК     ,Т-195,1,1,5099
лаб.Процессы и аппараты / ,11.50-13.25 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С.,ВТОРНИК     ,Т-195,1,0,5100
лаб.Пищ. микробиол.,11.50-13.25 ,419,Бондарева О.В.,ВТОРНИК     ,Т-195,1,1,5101
л.Биохимия,13.35-15.10 ,201,Корнеева О.С.,ВТОРНИК     ,Т-195,1,0,5102
л.Биохимия,13.35-15.10 ,201,Корнеева О.С.,ВТОРНИК     ,Т-195,1,1,5103
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Лукина С.И.,ВТОРНИК     ,Т-195,1,0,5104
л.Пищевая микробиология,15.20-16.55 ,201,Свиридова Т.В.,ВТОРНИК     ,Т-195,1,1,5105
л.Химия пищи,13.35-15.10 ,201,Ожерельева О.Н., СРЕДА      ,Т-195,1,0,5106
л.Общая технология отрасли,13.35-15.10 ,201,Алехина Н.Н., СРЕДА      ,Т-195,1,1,5107
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Новикова И.В., СРЕДА      ,Т-195,1,0,5108
л.Физико-химические основы и общие принципы переработки растительного сырья,15.20-16.55 ,201,Новикова И.В., СРЕДА      ,Т-195,1,1,5109
лаб.Физ.-хим. основы,09.45-11.20 ,206,Лукина С.И.,ЧЕТВЕРГ     ,Т-195,1,0,5110
лаб.Физ.-хим. основы,11.50-13.25 ,206,Лукина С.И.,ЧЕТВЕРГ     ,Т-195,1,0,5111
лаб.ОТО,13.35-15.10 ,318,Коростелев А.В.,ЧЕТВЕРГ     ,Т-195,1,0,5112
лаб.Технологии отрасли,13.35-15.10 ,222,Пономарева Е.И.,ЧЕТВЕРГ     ,Т-195,1,1,5113
лаб.ОТО,15.20-16.55 ,318,Коростелев А.В.,ЧЕТВЕРГ     ,Т-195,1,0,5114
лаб.Технологии отрасли,15.20-16.55 ,222,Пономарева Е.И.,ЧЕТВЕРГ     ,Т-195,1,1,5115
л.Технологии отрасли,09.45-11.20 ,201,Лыткина Л.И.,ПЯТНИЦА     ,Т-195,1,0,5116
л.Технологии отрасли,09.45-11.20 ,201,Пономарева Е.И.,ПЯТНИЦА     ,Т-195,1,1,5117
л.Процессы и аппараты,11.50-13.25 ,201,Драган И.В.,ПЯТНИЦА     ,Т-195,1,0,5118
л.Процессы и аппараты,11.50-13.25 ,201,Драган И.В.,ПЯТНИЦА     ,Т-195,1,1,5119
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",13.35-15.10 ,-,-,ПЯТНИЦА     ,Т-195,1,0,5120
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",13.35-15.10 ,-,-,ПЯТНИЦА     ,Т-195,1,1,5121
лаб.Биохимия,09.45-11.20 ,414,Анохина Е.П.,ПОНЕДЕЛЬНИК ,Т-195,2,0,5122
лаб.Биохимия,11.50-13.25 ,414,Анохина Е.П.,ПОНЕДЕЛЬНИК ,Т-195,2,0,5123
лаб.ОТО,13.35-15.10 ,232,Желтоухова Е.Ю.,ПОНЕДЕЛЬНИК ,Т-195,2,0,5124
"лаб.Химия пищи,",13.35-15.10 ,432,Ожерельева О.Н.,ПОНЕДЕЛЬНИК ,Т-195,2,1,5125
лаб.ОТО,15.20-16.55 ,232,Желтоухова Е.Ю.,ПОНЕДЕЛЬНИК ,Т-195,2,0,5126
"лаб.Химия пищи,",15.20-16.55 ,432,Ожерельева О.Н.,ПОНЕДЕЛЬНИК ,Т-195,2,1,5127
лаб.Пищ. микробиол.,09.45-11.20 ,419,Бондарева О.В.,ВТОРНИК     ,Т-195,2,0,5128
лаб.Процессы и аппараты / ,09.45-11.20 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С.,ВТОРНИК     ,Т-195,2,1,5129
лаб.Пищ. микробиол.,11.50-13.25 ,419,Бондарева О.В.,ВТОРНИК     ,Т-195,2,0,5130
лаб.Процессы и аппараты / ,11.50-13.25 ,111/2 / 111/2,Богомолов И.С. / Богомолов И.С.,ВТОРНИК     ,Т-195,2,1,5131
